"run","Assets","Defaulted Assets","tick"
1,1273449.0694480008,0.0,64.0
1,1273449.0694480008,0.0,65.0
1,1273449.0694480008,0.0,66.0
1,1273449.0694480008,0.0,67.0
1,1273449.0694480008,0.0,68.0
1,1273449.0694480008,0.0,69.0
1,1273449.0694480008,0.0,70.0
1,1273449.0694480008,0.0,71.0
1,1273449.0694480008,0.0,72.0
1,1273449.0694480008,0.0,73.0
1,1273449.0694480008,0.0,74.0
1,1273449.0694480008,0.0,75.0
1,1273449.0694480008,0.0,76.0
1,1273449.0694480008,0.0,77.0
1,1273449.0694480008,0.0,78.0
1,1273449.0694480008,0.0,79.0
1,1273449.0694480008,0.0,80.0
1,1273449.0694480008,0.0,81.0
1,1273449.0694480008,0.0,82.0
1,1273449.0694480008,0.0,83.0
1,1273449.0694480008,0.0,84.0
1,1273449.0694480008,0.0,85.0
1,1273449.0694480008,0.0,86.0
1,1273449.0694480008,0.0,87.0
1,1273449.0694480008,0.0,88.0
1,1273449.0694480008,0.0,89.0
1,1273449.0694480008,0.0,90.0
1,1273449.0694480008,0.0,91.0
1,1273449.0694480008,0.0,92.0
1,1273449.0694480008,0.0,93.0
1,1273449.0694480008,0.0,94.0
1,1273449.0694480008,0.0,95.0
1,1273449.0694480008,0.0,96.0
1,1273449.0694480008,0.0,97.0
1,1273449.0694480008,0.0,98.0
1,1273449.0694480008,0.0,99.0
1,1273449.0694480008,0.0,100.0
1,1273449.0694480008,0.0,101.0
1,1273449.0694480008,0.0,102.0
1,1273449.0694480008,0.0,103.0
1,1273449.0694480008,0.0,104.0
1,1273449.0694480008,0.0,105.0
1,1273449.0694480008,0.0,106.0
1,1273449.0694480008,0.0,107.0
1,1273449.0694480008,0.0,108.0
1,1273449.0694480008,0.0,109.0
1,1273449.0694480008,0.0,110.0
1,1273449.0694480008,0.0,111.0
1,1273449.0694480008,0.0,112.0
1,1273449.0694480008,0.0,113.0
1,1273449.0694480008,0.0,114.0
1,1273449.0694480008,0.0,115.0
1,1273449.0694480008,0.0,116.0
1,1273449.0694480008,0.0,117.0
1,1273449.0694480008,0.0,118.0
1,1273449.0694480008,0.0,119.0
1,1273449.0694480008,0.0,120.0
1,1273449.0694480008,0.0,121.0
1,1273449.0694480008,0.0,122.0
1,1273449.0694480008,0.0,123.0
1,1273449.0694480008,0.0,124.0
1,1273449.0694480008,0.0,125.0
1,1273449.0694480008,0.0,126.0
1,1273449.0694480008,0.0,127.0
1,1273449.0694480008,0.0,128.0
1,1273449.0694480008,0.0,129.0
1,1273449.0694480008,0.0,130.0
1,1273449.0694480008,0.0,131.0
1,1273449.0694480008,0.0,132.0
1,1273449.0694480008,0.0,133.0
1,1273449.0694480008,0.0,134.0
1,1273449.0694480008,0.0,135.0
1,1273449.0694480008,0.0,136.0
1,1273449.0694480008,0.0,137.0
1,1273449.0694480008,0.0,138.0
1,1273449.0694480008,0.0,139.0
1,1273449.0694480008,0.0,140.0
1,1273449.0694480008,0.0,141.0
1,1273449.0694480008,0.0,142.0
1,1273449.0694480008,0.0,143.0
1,1273449.0694480008,0.0,144.0
1,1273449.0694480008,0.0,145.0
1,1273449.0694480008,0.0,146.0
1,1273449.0694480008,0.0,147.0
1,1273449.0694480008,0.0,148.0
1,1273449.0694480008,0.0,149.0
1,1273449.0694480008,0.0,150.0
1,1273449.0694480008,0.0,151.0
1,1273449.0694480008,0.0,152.0
1,1273449.0694480008,0.0,153.0
1,1273449.0694480008,0.0,154.0
1,1273449.0694480008,0.0,155.0
1,1273449.0694480008,0.0,156.0
1,1273449.0694480008,0.0,157.0
1,1273449.0694480008,0.0,158.0
1,1273449.0694480008,0.0,159.0
1,1273449.0694480008,0.0,160.0
1,1273449.0694480008,0.0,161.0
1,1273449.0694480008,0.0,162.0
1,1273449.0694480008,0.0,163.0
1,1273449.0694480008,0.0,164.0
1,1273449.0694480008,0.0,165.0
1,1273449.0694480008,0.0,166.0
1,1273449.0694480008,0.0,167.0
1,1273449.0694480008,0.0,168.0
1,1273449.0694480008,0.0,169.0
1,1273449.0694480008,0.0,170.0
1,1273449.0694480008,0.0,171.0
1,1273449.0694480008,0.0,172.0
1,1273449.0694480008,0.0,173.0
1,1273449.0694480008,0.0,174.0
1,1273449.0694480008,0.0,175.0
1,1273449.0694480008,0.0,176.0
1,1273449.0694480008,0.0,177.0
1,1273449.0694480008,0.0,178.0
1,1273449.0694480008,0.0,179.0
1,1273449.0694480008,0.0,180.0
1,1273449.0694480008,0.0,181.0
1,1273449.0694480008,0.0,182.0
1,1273449.0694480008,0.0,183.0
1,1273449.0694480008,0.0,184.0
1,1273449.0694480008,0.0,185.0
1,1273449.0694480008,0.0,186.0
1,1273449.0694480008,0.0,187.0
1,1273449.0694480008,0.0,188.0
1,1273449.0694480008,0.0,189.0
1,1273449.0694480008,0.0,190.0
1,1273449.0694480008,0.0,191.0
1,1273449.0694480008,0.0,192.0
1,1273449.0694480008,0.0,193.0
1,1273449.0694480008,0.0,194.0
1,1273449.0694480008,0.0,195.0
1,1273449.0694480008,0.0,196.0
1,1273449.0694480008,0.0,197.0
1,1273449.0694480008,0.0,198.0
1,1273449.0694480008,0.0,199.0
1,1273449.0694480008,0.0,200.0
1,1273449.0694480008,0.0,201.0
1,1273449.0694480008,0.0,202.0
1,1273449.0694480008,0.0,203.0
1,1273449.0694480008,0.0,204.0
1,1273449.0694480008,0.0,205.0
1,1273449.0694480008,0.0,206.0
1,1273449.0694480008,0.0,207.0
1,1273449.0694480008,0.0,208.0
1,1273449.0694480008,0.0,209.0
1,1273449.0694480008,0.0,210.0
1,1273449.0694480008,0.0,211.0
1,1273449.0694480008,0.0,212.0
1,1273449.0694480008,0.0,213.0
1,1273449.0694480008,0.0,214.0
1,1273449.0694480008,0.0,215.0
1,1273449.0694480008,0.0,216.0
1,1273449.0694480008,0.0,217.0
1,1273449.0694480008,0.0,218.0
1,1273449.0694480008,0.0,219.0
1,1273449.0694480008,0.0,220.0
1,1273449.0694480008,0.0,221.0
1,1273449.0694480008,0.0,222.0
1,1273449.0694480008,0.0,223.0
1,1273449.0694480008,0.0,224.0
1,1273449.0694480008,0.0,225.0
1,1273449.0694480008,0.0,226.0
1,1273449.0694480008,0.0,227.0
1,1273449.0694480008,0.0,228.0
1,1273449.0694480008,0.0,229.0
1,1273449.0694480008,0.0,230.0
1,1273449.0694480008,0.0,231.0
1,1273449.0694480008,0.0,232.0
1,1273449.0694480008,0.0,233.0
1,1273449.0694480008,0.0,234.0
1,1273449.0694480008,0.0,235.0
1,1273449.0694480008,0.0,236.0
1,1273449.0694480008,0.0,237.0
1,1273449.0694480008,0.0,238.0
1,1273449.0694480008,0.0,239.0
1,1273449.0694480008,0.0,240.0
3,1284705.924694516,0.0,0.0
3,1284705.924694516,0.0,1.0
3,1284705.924694516,0.0,2.0
3,1284705.924694516,0.0,3.0
3,1284705.924694516,0.0,4.0
3,1284705.924694516,0.0,5.0
3,1284705.924694516,0.0,6.0
3,1284705.924694516,0.0,7.0
3,1284705.924694516,0.0,8.0
3,1284705.924694516,0.0,9.0
3,1284705.924694516,0.0,10.0
3,1284705.924694516,0.0,11.0
3,1284705.924694516,0.0,12.0
3,1284705.924694516,0.0,13.0
3,1284705.924694516,0.0,14.0
3,1284705.924694516,0.0,15.0
3,1284705.924694516,0.0,16.0
3,1284705.924694516,0.0,17.0
3,1284705.924694516,0.0,18.0
3,1284705.924694516,0.0,19.0
3,1284705.924694516,0.0,20.0
3,1284705.924694516,0.0,21.0
3,1284705.924694516,0.0,22.0
3,1284705.924694516,0.0,23.0
3,1284705.924694516,0.0,24.0
3,1284705.924694516,0.0,25.0
3,1284705.924694516,0.0,26.0
3,1284705.924694516,0.0,27.0
3,1284705.924694516,0.0,28.0
3,1284705.924694516,0.0,29.0
3,1284705.924694516,0.0,30.0
3,1284705.924694516,0.0,31.0
3,1284705.924694516,0.0,32.0
3,1284705.924694516,0.0,33.0
3,1284705.924694516,0.0,34.0
3,1284705.924694516,0.0,35.0
3,1284705.924694516,0.0,36.0
3,1284705.924694516,0.0,37.0
3,1284705.924694516,0.0,38.0
3,1284705.924694516,0.0,39.0
3,1284705.924694516,0.0,40.0
3,1284705.924694516,0.0,41.0
3,1284705.924694516,0.0,42.0
3,1284705.924694516,0.0,43.0
3,1284705.924694516,0.0,44.0
3,1284705.924694516,0.0,45.0
3,1284705.924694516,0.0,46.0
3,1284705.924694516,0.0,47.0
3,1284705.924694516,0.0,48.0
3,1269735.545965586,0.0,49.0
3,1270289.3702806148,0.0,50.0
3,1270843.1945956438,0.0,51.0
3,1271397.0189106725,0.0,52.0
3,1271950.8432257012,0.0,53.0
3,1272504.66754073,0.0,54.0
3,1273058.491855759,0.0,55.0
3,1273612.3161707877,0.0,56.0
3,1274166.1404858164,0.0,57.0
3,1274719.9648008451,0.0,58.0
3,1275273.789115874,0.0,59.0
3,1275827.6134309028,0.0,60.0
3,1276381.4377459316,0.0,61.0
3,1276935.2620609603,0.0,62.0
3,1277489.0863759893,0.0,63.0
3,1278042.910691018,0.0,64.0
3,1157815.2740223226,0.0,65.0
3,1158922.92265238,0.0,66.0
3,1160030.5712824378,0.0,67.0
3,1161138.2199124952,0.0,68.0
3,1162245.868542553,0.0,69.0
3,1163353.5171726104,0.0,70.0
3,1164461.165802668,0.0,71.0
3,1165568.8144327255,0.0,72.0
3,1166676.4630627832,0.0,73.0
3,1167784.1116928407,0.0,74.0
3,1168891.7603228984,0.0,75.0
3,1169999.4089529559,0.0,76.0
3,1171107.0575830135,0.0,77.0
3,1171868.4305041966,0.0,78.0
3,1172422.2548192253,0.0,79.0
3,1078570.636665757,0.0,80.0
3,1079678.2852958145,0.0,81.0
3,1080785.9339258722,0.0,82.0
3,1081893.5825559297,0.0,83.0
3,1083001.2311859871,0.0,84.0
3,1084108.8798160448,0.0,85.0
3,1085216.5284461023,0.0,86.0
3,1086324.17707616,0.0,87.0
3,1087431.8257062174,0.0,88.0
3,1088539.474336275,0.0,89.0
3,1089647.1229663326,0.0,90.0
3,1090754.77159639,0.0,91.0
3,1091862.4202264475,0.0,92.0
3,1092970.0688565052,0.0,93.0
3,1094077.7174865627,0.0,94.0
3,1095185.3661166204,0.0,95.0
3,1096293.0147466778,0.0,96.0
3,1097400.6633767353,0.0,97.0
3,1098508.312006793,0.0,98.0
3,1099615.9606368504,0.0,99.0
3,1100723.609266908,0.0,100.0
3,1101831.2578969656,0.0,101.0
3,1102938.906527023,0.0,102.0
3,1104046.5551570808,0.0,103.0
3,1105154.2037871382,0.0,104.0
3,1106261.8524171957,0.0,105.0
3,1107369.5010472534,0.0,106.0
3,1108477.1496773108,0.0,107.0
3,1109584.7983073683,0.0,108.0
3,1110692.446937426,0.0,109.0
3,1111800.0955674835,0.0,110.0
3,1112907.7441975411,0.0,111.0
3,1114015.3928275986,0.0,112.0
3,1115123.041457656,0.0,113.0
3,1116230.6900877138,0.0,114.0
3,1117338.3387177712,0.0,115.0
3,1118445.9873478287,0.0,116.0
3,1119553.6359778864,0.0,117.0
3,1120661.2846079438,0.0,118.0
3,1121768.9332380015,0.0,119.0
3,1122876.581868059,0.0,120.0
3,1123984.2304981165,0.0,121.0
3,1125091.8791281742,0.0,122.0
3,1126199.5277582316,0.0,123.0
3,1127307.176388289,0.0,124.0
3,1128414.8250183468,0.0,125.0
3,1129522.4736484042,0.0,126.0
3,1130630.122278462,0.0,127.0
3,1131737.7709085194,0.0,128.0
3,1132845.4195385769,0.0,129.0
3,1133953.0681686345,0.0,130.0
3,1135060.716798692,0.0,131.0
3,1136168.3654287495,0.0,132.0
3,1137276.0140588072,0.0,133.0
3,1138383.6626888646,0.0,134.0
3,1139491.3113189223,0.0,135.0
3,1140598.9599489798,0.0,136.0
3,1141706.6085790372,0.0,137.0
3,1142814.257209095,0.0,138.0
3,1143921.9058391524,0.0,139.0
3,1145029.5544692099,0.0,140.0
3,1146137.2030992676,0.0,141.0
3,1147244.851729325,0.0,142.0
3,1148352.5003593827,0.0,143.0
3,1149460.1489894402,0.0,144.0
3,1150567.7976194976,0.0,145.0
3,1151675.4462495553,0.0,146.0
3,1152783.0948796128,0.0,147.0
3,1153890.7435096703,0.0,148.0
3,1154998.392139728,0.0,149.0
3,1156106.0407697854,0.0,150.0
3,1157213.689399843,0.0,151.0
3,1158321.3380299006,0.0,152.0
3,1159428.9866599583,0.0,153.0
3,1160536.6352900157,0.0,154.0
3,1161644.2839200734,0.0,155.0
3,1162751.9325501309,0.0,156.0
3,1163859.5811801886,0.0,157.0
3,1164967.229810246,0.0,158.0
3,1166074.8784403037,0.0,159.0
3,1167182.5270703612,0.0,160.0
3,1168290.175700419,0.0,161.0
3,1169397.8243304763,0.0,162.0
3,1170505.472960534,0.0,163.0
3,1171613.1215905915,0.0,164.0
3,1172720.7702206492,0.0,165.0
3,1173828.4188507067,0.0,166.0
3,1174936.0674807644,0.0,167.0
3,1176043.7161108218,0.0,168.0
3,937112.7407507806,0.0,169.0
3,938348.0041844045,0.0,170.0
3,939583.2676180286,0.0,171.0
3,940818.5310516526,0.0,172.0
3,942053.7944852766,0.0,173.0
3,943289.0579189006,0.0,174.0
3,944524.3213525247,0.0,175.0
3,945759.5847861487,0.0,176.0
3,946994.8482197727,0.0,177.0
3,948230.1116533967,0.0,178.0
3,949465.3750870208,0.0,179.0
3,950700.6385206447,0.0,180.0
3,951935.9019542688,0.0,181.0
3,953171.1653878929,0.0,182.0
3,954406.4288215169,0.0,183.0
3,955641.6922551409,0.0,184.0
3,956876.9556887649,0.0,185.0
3,958112.219122389,0.0,186.0
3,959347.4825560129,0.0,187.0
3,960582.745989637,0.0,188.0
3,961818.009423261,0.0,189.0
3,963053.2728568851,0.0,190.0
3,964288.536290509,0.0,191.0
3,965523.7997241331,0.0,192.0
3,966759.0631577572,0.0,193.0
3,967994.3265913811,0.0,194.0
3,969229.5900250052,0.0,195.0
3,970464.8534586292,0.0,196.0
3,971700.1168922533,0.0,197.0
3,972935.3803258772,0.0,198.0
3,974170.6437595013,0.0,199.0
3,975405.9071931253,0.0,200.0
3,976641.1706267493,0.0,201.0
3,977876.4340603733,0.0,202.0
3,979111.6974939974,0.0,203.0
3,980346.9609276215,0.0,204.0
3,981582.2243612454,0.0,205.0
3,982817.4877948695,0.0,206.0
3,868045.6461555869,0.0,207.0
3,869834.7339042397,0.0,208.0
3,871623.8216528925,0.0,209.0
3,873412.9094015453,0.0,210.0
3,875201.9971501981,0.0,211.0
3,876991.0848988508,0.0,212.0
3,878780.1726475036,0.0,213.0
3,880569.2603961563,0.0,214.0
3,882358.3481448091,0.0,215.0
3,884147.4358934619,0.0,216.0
3,885936.5236421147,0.0,217.0
3,887725.6113907675,0.0,218.0
3,889514.6991394202,0.0,219.0
3,891303.786888073,0.0,220.0
3,893092.8746367258,0.0,221.0
3,894881.9623853785,0.0,222.0
3,896671.0501340312,0.0,223.0
3,898460.137882684,0.0,224.0
3,900249.2256313369,0.0,225.0
3,902038.3133799896,0.0,226.0
3,903827.4011286424,0.0,227.0
3,905616.4888772952,0.0,228.0
3,907405.576625948,0.0,229.0
3,909194.6643746006,0.0,230.0
3,910983.7521232534,0.0,231.0
3,912772.8398719063,0.0,232.0
3,914561.927620559,0.0,233.0
3,916351.0153692118,0.0,234.0
3,833147.159686569,0.0,235.0
3,835490.0717502505,0.0,236.0
3,837832.983813932,0.0,237.0
3,840175.8958776136,0.0,238.0
3,842518.8079412952,0.0,239.0
3,844861.7200049767,0.0,240.0
5,1234875.0413377094,0.0,0.0
5,1234875.0413377094,0.0,1.0
5,1234875.0413377094,0.0,2.0
5,1232967.9423195657,0.0,3.0
5,1233507.4690516894,0.0,4.0
5,1234046.9957838133,0.0,5.0
5,1234586.522515937,0.0,6.0
5,1234889.7822137303,0.0,7.0
5,1234889.7822137303,0.0,8.0
5,1234889.7822137303,0.0,9.0
5,1234889.7822137303,0.0,10.0
5,1234889.7822137303,0.0,11.0
5,1234889.7822137303,0.0,12.0
5,1234889.7822137303,0.0,13.0
5,1234889.7822137303,0.0,14.0
5,1234889.7822137303,0.0,15.0
5,1234889.7822137303,0.0,16.0
5,1234889.7822137303,0.0,17.0
5,1234889.7822137303,0.0,18.0
5,1234889.7822137303,0.0,19.0
5,1234889.7822137303,0.0,20.0
5,1234889.7822137303,0.0,21.0
5,1234889.7822137303,0.0,22.0
5,1234889.7822137303,0.0,23.0
5,1234889.7822137303,0.0,24.0
5,1234889.7822137303,0.0,25.0
5,1234889.7822137303,0.0,26.0
5,1234889.7822137303,0.0,27.0
5,1234889.7822137303,0.0,28.0
5,1234889.7822137303,0.0,29.0
5,1234889.7822137303,0.0,30.0
5,1234889.7822137303,0.0,31.0
5,1234889.7822137303,0.0,32.0
5,1234889.7822137303,0.0,33.0
5,1234889.7822137303,0.0,34.0
5,1234889.7822137303,0.0,35.0
5,1234889.7822137303,0.0,36.0
5,1198226.1606779788,0.0,37.0
5,1198634.8750443168,0.0,38.0
5,1199043.5894106547,0.0,39.0
5,1199452.303776993,0.0,40.0
5,1199861.018143331,0.0,41.0
5,1200269.732509669,0.0,42.0
5,1200678.4468760071,0.0,43.0
5,1201087.1612423453,0.0,44.0
5,1201495.8756086833,0.0,45.0
5,1201904.5899750213,0.0,46.0
5,1202313.3043413595,0.0,47.0
5,1202722.0187076975,0.0,48.0
5,1203130.7330740355,0.0,49.0
5,1203539.4474403737,0.0,50.0
5,1203948.1618067117,0.0,51.0
5,1204356.8761730497,0.0,52.0
5,1018458.6522388383,0.0,53.0
5,1019045.2271313729,0.0,54.0
5,1019631.8020239074,0.0,55.0
5,1020218.3769164421,0.0,56.0
5,1020804.9518089767,0.0,57.0
5,1021391.5267015113,0.0,58.0
5,1021978.1015940459,0.0,59.0
5,1022564.6764865805,0.0,60.0
5,1023151.2513791152,0.0,61.0
5,1023737.8262716497,0.0,62.0
5,1024324.4011641843,0.0,63.0
5,1024910.976056719,0.0,64.0
5,1025497.5509492535,0.0,65.0
5,1026084.1258417881,0.0,66.0
5,1026670.7007343228,0.0,67.0
5,1027257.2756268573,0.0,68.0
5,1027843.8505193919,0.0,69.0
5,1028430.4254119266,0.0,70.0
5,1029017.0003044612,0.0,71.0
5,1029603.5751969957,0.0,72.0
5,1030190.1500895304,0.0,73.0
5,1030776.724982065,0.0,74.0
5,1031363.2998745996,0.0,75.0
5,1031949.8747671342,0.0,76.0
5,1032536.4496596688,0.0,77.0
5,1033123.0245522035,0.0,78.0
5,1033709.599444738,0.0,79.0
5,1034296.1743372726,0.0,80.0
5,1034882.7492298073,0.0,81.0
5,1035469.3241223419,0.0,82.0
5,1036055.8990148765,0.0,83.0
5,1036642.4739074111,0.0,84.0
5,1037229.0487999457,0.0,85.0
5,1037815.6236924804,0.0,86.0
5,1038402.1985850149,0.0,87.0
5,846327.959231289,0.0,88.0
5,847102.6388754405,0.0,89.0
5,847877.3185195918,0.0,90.0
5,848651.9981637433,0.0,91.0
5,849426.6778078947,0.0,92.0
5,850201.357452046,0.0,93.0
5,850976.0370961974,0.0,94.0
5,851750.7167403488,0.0,95.0
5,852525.3963845002,0.0,96.0
5,853300.0760286517,0.0,97.0
5,854074.755672803,0.0,98.0
5,854849.4353169544,0.0,99.0
5,855624.1149611057,0.0,100.0
5,856398.7946052572,0.0,101.0
5,857173.4742494086,0.0,102.0
5,857948.1538935599,0.0,103.0
5,858722.8335377113,0.0,104.0
5,859497.5131818628,0.0,105.0
5,860272.1928260141,0.0,106.0
5,861046.8724701656,0.0,107.0
5,861821.552114317,0.0,108.0
5,862596.2317584683,0.0,109.0
5,863370.9114026197,0.0,110.0
5,864145.5910467712,0.0,111.0
5,864920.2706909225,0.0,112.0
5,865694.950335074,0.0,113.0
5,866469.6299792253,0.0,114.0
5,867244.3096233767,0.0,115.0
5,868018.989267528,0.0,116.0
5,868793.6689116795,0.0,117.0
5,869568.3485558309,0.0,118.0
5,870343.0281999822,0.0,119.0
5,871117.7078441336,0.0,120.0
5,871892.3874882851,0.0,121.0
5,872667.0671324364,0.0,122.0
5,873441.7467765879,0.0,123.0
5,874216.4264207393,0.0,124.0
5,874991.1060648906,0.0,125.0
5,875765.785709042,0.0,126.0
5,876540.4653531935,0.0,127.0
5,877315.1449973448,0.0,128.0
5,878089.8246414963,0.0,129.0
5,878864.5042856477,0.0,130.0
5,879639.183929799,0.0,131.0
5,880413.8635739504,0.0,132.0
5,881188.5432181018,0.0,133.0
5,881963.2228622532,0.0,134.0
5,882737.9025064046,0.0,135.0
5,883512.5821505559,0.0,136.0
5,884287.2617947074,0.0,137.0
5,885061.9414388587,0.0,138.0
5,885836.6210830102,0.0,139.0
5,886611.3007271616,0.0,140.0
5,887385.9803713129,0.0,141.0
5,888160.6600154643,0.0,142.0
5,888935.3396596158,0.0,143.0
5,889611.4537531219,0.0,144.0
5,889977.4190309353,0.0,145.0
5,890343.3843087485,0.0,146.0
5,890709.3495865619,0.0,147.0
5,891075.3148643752,0.0,148.0
5,891441.2801421884,0.0,149.0
5,891807.2454200018,0.0,150.0
5,828998.5509521782,0.0,151.0
5,829901.7878279522,0.0,152.0
5,830805.0247037263,0.0,153.0
5,831708.2615795004,0.0,154.0
5,832611.4984552744,0.0,155.0
5,833514.7353310485,0.0,156.0
5,834417.9722068225,0.0,157.0
5,835321.2090825966,0.0,158.0
5,836224.4459583707,0.0,159.0
5,837127.6828341448,0.0,160.0
5,838030.9197099188,0.0,161.0
5,838934.1565856929,0.0,162.0
5,839837.3934614669,0.0,163.0
5,840740.630337241,0.0,164.0
5,841643.867213015,0.0,165.0
5,842547.1040887891,0.0,166.0
5,843450.3409645632,0.0,167.0
5,844353.5778403372,0.0,168.0
5,845256.8147161113,0.0,169.0
5,846160.0515918854,0.0,170.0
5,847063.2884676594,0.0,171.0
5,847966.5253434335,0.0,172.0
5,848869.7622192075,0.0,173.0
5,849772.9990949816,0.0,174.0
5,850676.2359707557,0.0,175.0
5,851579.4728465298,0.0,176.0
5,852482.7097223038,0.0,177.0
5,853385.9465980779,0.0,178.0
5,854289.1834738519,0.0,179.0
5,855192.420349626,0.0,180.0
5,856095.6572254,0.0,181.0
5,856998.8941011741,0.0,182.0
5,857902.1309769482,0.0,183.0
5,858805.3678527222,0.0,184.0
5,859708.6047284963,0.0,185.0
5,860611.8416042704,0.0,186.0
5,861515.0784800445,0.0,187.0
5,862418.3153558185,0.0,188.0
5,863321.5522315926,0.0,189.0
5,864224.7891073667,0.0,190.0
5,865128.0259831407,0.0,191.0
5,866031.2628589148,0.0,192.0
5,866934.4997346889,0.0,193.0
5,867837.736610463,0.0,194.0
5,868740.973486237,0.0,195.0
5,869644.2103620111,0.0,196.0
5,870547.4472377851,0.0,197.0
5,871450.6841135592,0.0,198.0
5,872353.9209893333,0.0,199.0
5,873257.1578651073,0.0,200.0
5,874160.3947408814,0.0,201.0
5,875063.6316166555,0.0,202.0
5,875966.8684924296,0.0,203.0
5,876870.1053682036,0.0,204.0
5,877773.3422439777,0.0,205.0
5,878676.5791197518,0.0,206.0
5,879579.8159955258,0.0,207.0
5,880483.0528712999,0.0,208.0
5,881386.289747074,0.0,209.0
5,882289.5266228481,0.0,210.0
5,883192.7634986221,0.0,211.0
5,884096.0003743962,0.0,212.0
5,884999.2372501702,0.0,213.0
5,885902.4741259443,0.0,214.0
5,886805.7110017184,0.0,215.0
5,887708.9478774924,0.0,216.0
5,888612.1847532665,0.0,217.0
5,889515.4216290406,0.0,218.0
5,890418.6585048147,0.0,219.0
5,891321.8953805887,0.0,220.0
5,892225.1322563628,0.0,221.0
5,893128.3691321369,0.0,222.0
5,894031.6060079109,0.0,223.0
5,894934.842883685,0.0,224.0
5,895838.0797594591,0.0,225.0
5,896741.3166352332,0.0,226.0
5,897644.5535110072,0.0,227.0
5,898547.7903867813,0.0,228.0
5,899451.0272625553,0.0,229.0
5,900354.2641383294,0.0,230.0
5,901257.5010141035,0.0,231.0
5,902160.7378898775,0.0,232.0
5,903063.9747656516,0.0,233.0
5,903967.2116414257,0.0,234.0
5,904870.4485171998,0.0,235.0
5,905773.6853929738,0.0,236.0
5,906676.9222687479,0.0,237.0
5,907580.159144522,0.0,238.0
5,908483.396020296,0.0,239.0
5,909386.6328960701,0.0,240.0
7,1290197.5457931636,0.0,0.0
7,1281202.3744779264,0.0,1.0
7,1281403.340214879,0.0,2.0
7,1281604.3059518316,0.0,3.0
7,1281805.271688784,0.0,4.0
7,1282006.2374257366,0.0,5.0
7,1282207.2031626892,0.0,6.0
7,1282408.1688996418,0.0,7.0
7,1282609.1346365942,0.0,8.0
7,1282810.1003735468,0.0,9.0
7,1283011.0661104994,0.0,10.0
7,1283212.031847452,0.0,11.0
7,1283412.9975844044,0.0,12.0
7,1283613.963321357,0.0,13.0
7,1283814.9290583096,0.0,14.0
7,1284015.8947952623,0.0,15.0
7,1284216.8605322146,0.0,16.0
7,1284417.8262691672,0.0,17.0
7,1284618.7920061199,0.0,18.0
7,1284819.7577430725,0.0,19.0
7,1285020.7234800248,0.0,20.0
7,1285221.6892169775,0.0,21.0
7,1285422.65495393,0.0,22.0
7,1285623.6206908827,0.0,23.0
7,1285824.586427835,0.0,24.0
7,1286025.5521647877,0.0,25.0
7,1286226.5179017403,0.0,26.0
7,1281503.7897817385,0.0,27.0
7,1282319.6426099988,0.0,28.0
